numero,filename,class,origin,source_file,row_idx,pred_class_label,pred_class_confidence,pred_origin_label,pred_origin_confidence,judge_model,judge_host,judge_error,phish_raw,origin_raw
352,0352.txt,non-phishing,manuale,M_P_L_Nigerian_5.csv,877,non-phishing,0.8000,manual,0.8000,llama3,http://10.10.5.250:11434,,"{""label"":""non-phishing"",""confidence"":0.8,""signals"":[""technical discussion"",""language comparison"",""program sharing""],""rationale"":""The email appears to be a genuine technical discussion between programmers, with no suspicious language or requests for personal information.""}","{""label"":""manual"",""confidence"":0.8,""style_cues"":[""very polished neutral tone"",""low idiosyncrasy"",""generic salutations""],""rationale"":""The email is well-structured, with clear headings and concise paragraphs. The language is formal and professional, indicating a high level of polish.""}"
353,0353.txt,non-phishing,manuale,M_P_L_Nigerian_5.csv,6153,non-phishing,0.8000,manual,0.8000,llama3,http://10.10.5.250:11434,,"{""label"":""non-phishing"",""confidence"":0.8,""signals"":[""suspicious link mention""],""rationale"":""The email's tone and content seem genuine, but the presence of a URL raises some caution flags.""}","{""label"":""manual"",""confidence"":0.8,""style_cues"":[""personal tone"", ""informal language"", ""exclamatory tone""],""rationale"":""The use of colloquial expressions and enthusiastic language suggests a human touch, while the specific details about the neighborhood and building imply personal experience.""}"
354,0354.txt,phishing,manuale,M_P_Nazario.csv,225,non-phishing,0.8000,manual,0.8000,llama3,http://10.10.5.250:11434,,"{""label"":""non-phishing"",""confidence"":0.8,""signals"":[""password expiration notice"",""account management page link"",""helpdesk contact information""],""rationale"":""The email appears to be a legitimate password expiration reminder from the IT department, with clear instructions and no suspicious links or requests for sensitive information.""}","{""label"":""manual"",""confidence"":0.8,""style_cues"":[""very formal tone"", ""template-like phrasing"", ""high consistency""],""rationale"":""The text exhibits a formal and structured tone, with a clear purpose and consistent language usage. The use of technical terms like 'ACCOUNT MANAGEMENT PAGE' and 'ITS Helpdesk' suggests a professional context.""}"
355,0355.txt,phishing,manuale,M_P_L_Nigerian_5.csv,5114,phishing,0.8000,ai-generated,0.8000,llama3,http://10.10.5.250:11434,,"{""label"":""phishing"",""confidence"":0.8,""signals"":[""urgent action"", ""credential request"", ""payment request"", ""spoofed identity"", ""suspicious link mention""],""rationale"":""The email claims to be from a former president's son, requesting help with handling funds and investments. The tone is urgent and the language is vague, which are common tactics used by phishing emails.""}","{""label"":""ai-generated"", ""confidence"":0.8, ""style_cues"":[""template-like phrasing"", ""unnatural repetitiveness""], ""rationale"":""The email's structure and language suggest a scripted approach, with repetitive phrases and an overly formal tone. The story is too convenient and lacks personal touches, indicating potential AI generation.""}"
356,0356.txt,phishing,manuale,M_P_Nazario.csv,1068,phishing,0.3000,manual,0.8000,llama3,http://10.10.5.250:11434,,"{""label"":""phishing"",""confidence"":0.3,""signals"":[""beneficiary nomination"",""claim fund request""],""rationale"":""The email attempts to deceive the recipient into confirming a beneficiary nomination and claiming their fund, which is a common phishing tactic.""}","{""label"":""manual"",""confidence"":0.8,""style_cues"":[""formal tone"", ""professional language"", ""specific details""],""rationale"":""The email's structure and content suggest a human-written message, with specific details about the application and beneficiary. The tone is formal and professional, indicating a high level of expertise in financial matters.""}"
357,0357.txt,phishing,manuale,M_P_Nazario.csv,1046,phishing,0.8000,manual,0.9000,llama3,http://10.10.5.250:11434,,"{""label"":""phishing"",""confidence"":0.8,""signals"":[""urgent action"", ""credential request"", ""payment request""],""rationale"":""The email claims to be from a well-known philanthropist, but the tone and language are overly formal and suspicious. The recipient is asked to respond with their email address and potentially provide payment information.""}","{""label"":""manual"",""confidence"":0.9,""style_cues"":[""very polished neutral tone"", ""template-like phrasing"", ""high consistency"", ""low idiosyncrasy""],""rationale"":""The text exhibits a formal, professional tone and structure, with a clear introduction, explanation of the selection process, and polite closing. The language is straightforward and lacks any distinctive features that would suggest AI generat"
358,0358.txt,phishing,manuale,M_P_L_Nigerian_5.csv,3868,phishing,0.8000,ai-generated,0.8000,llama3,http://10.10.5.250:11434,,"{""label"":""phishing"",""confidence"":0.8,""signals"":[""urgent action"", ""credential request"", ""payment request"", ""suspicious link mention"", ""spoofed identity"", ""unusual request for personal data""],""rationale"":""The email contains several red flags, including an urgent tone, requests for sensitive information and payment details, and a suspiciously official-sounding sender. The language used is also overly","{""label"":""ai-generated"",""confidence"":0.8,""style_cues"":[""template-like phrasing"", ""high consistency"", ""unnatural repetitiveness""],""rationale"":""The email's structure, tone, and language are highly formalized and repetitive, suggesting a high degree of automation or heavy rewriting by a language model.""}"
359,0359.txt,phishing,manuale,M_P_L_Nigerian_5.csv,3568,non-phishing,0.8000,manual,0.8000,llama3,http://10.10.5.250:11434,,"{""label"":""non-phishing"",""confidence"":0.8,""signals"":[""business opportunity"", ""representative needed"", ""payment request""], ""rationale"":""The email appears to be a legitimate business proposal, seeking representatives to expand their operations into new markets. The language used is professional and the tone is polite.""}","{""label"":""manual"",""confidence"":0.8,""style_cues"":[""very polished neutral tone"", ""template-like phrasing"", ""high consistency""],""rationale"":""The email's structure, language, and formatting suggest a human-written text. The use of formal greetings, precise company information, and specific job requirements are typical of manual writing.""}"
360,0360.txt,phishing,manuale,M_P_Nazario.csv,1516,non-phishing,0.8000,manual,0.8000,llama3,http://10.10.5.250:11434,,"{""label"":""non-phishing"",""confidence"":0.8,""signals"":[""billing information request""],""rationale"":""The email appears to be a legitimate notification from Netflix regarding billing issues, with no suspicious links or requests for sensitive information.""}","{""label"":""manual"",""confidence"":0.8,""style_cues"":[""very polished neutral tone"", ""template-like phrasing"", ""generic salutations""],""rationale"":""The text appears to be a standard email template with a clear structure and formal language, suggesting human authorship.""}"
361,0361.txt,phishing,manuale,M_P_L_Nigerian_5.csv,2970,phishing,0.8000,manual,0.8000,llama3,http://10.10.5.250:11434,,"{""label"":""phishing"",""confidence"":0.8,""signals"":[""urgent action"", ""credential request"", ""payment request"", ""suspicious link mention""],""rationale"":""The email attempts to deceive the recipient by offering a large sum of money and asking for personal information, which is a common tactic used in phishing scams.""}","{""label"":""manual"", ""confidence"":0.8, ""style_cues"":[""very polished neutral tone"", ""template-like phrasing"", ""high consistency"", ""low idiosyncrasy""], ""rationale"":""The email's structure and language suggest a high level of formality and professionalism, typical of human-written emails. The text also exhibits a consistent tone and style throughout, which is uncommon in AI-generated content.""}"
362,0362.txt,phishing,ai,A_P_synthetic_phish.csv,4049,non-phishing,0.8000,manual,0.8000,llama3,http://10.10.5.250:11434,,"{""label"":""non-phishing"",""confidence"":0.8,""signals"":[""password expiration notice""],""rationale"":""The email appears to be a standard notification from the system, prompting the user to update their password. The tone is informative rather than urgent or threatening.""}","{""label"":""manual"",""confidence"":0.8,""style_cues"":[""generic salutations"", ""unnatural repetitiveness""],""rationale"":""The text appears to be a standard password expiration notice, with a clear call-to-action and a generic tone.""}"
363,0363.txt,phishing,manuale,M_P_L_Nigerian_5.csv,1973,phishing,0.8000,ai-generated,0.8000,llama3,http://10.10.5.250:11434,,"{""label"":""phishing"",""confidence"":0.8,""signals"":[""urgent action"", ""credential request"", ""payment request"", ""suspicious link mention""],""rationale"":""The email contains a mix of personal and business information, with an emphasis on the sender's financial situation and need for assistance. The request for confidentiality and the use of vague language to describe the transaction are also red flags.""}","{""label"":""ai-generated"", ""confidence"":0.8, ""style_cues"":[""template-like phrasing"", ""unnatural repetitiveness""], ""rationale"":""The email's structure and language are overly formal and repetitive, with a focus on conveying information rather than building a personal connection. The tone is somewhat generic and lacks emotional depth.""}"
364,0364.txt,non-phishing,ai,A_L_kaggle.csv,284,non-phishing,0.9000,manual,0.8000,llama3,http://10.10.5.250:11434,,"{""label"":""non-phishing"",""confidence"":0.9,""signals"":[""invitation to engage in thought-provoking discussions""],""rationale"":""The email invites the recipient to participate in a legitimate podcast series and expresses gratitude for their engagement.""}","{""label"":""manual"",""confidence"":0.8,""style_cues"":[""personalized greeting"", ""specific invitation"", ""consistent tone""],""rationale"":""The email's personalized greeting and specific invitation suggest a human touch, while the consistent tone and formal closing also indicate manual writing.""}"
365,0365.txt,non-phishing,manuale,M_P_L_Nigerian_5.csv,551,non-phishing,0.9000,manual,0.8000,llama3,http://10.10.5.250:11434,,"{""label"":""non-phishing"",""confidence"":0.9,""signals"":[""legitimate company mention"", ""specific meeting details provided""], ""rationale"":""The email appears to be a routine update from the internship program, with specific details about the performance review and no suspicious language or requests.""}","{""label"":""manual"",""confidence"":0.8,""style_cues"":[""very polished neutral tone"", ""template-like phrasing"", ""high consistency""],""rationale"":""The text exhibits a formal, professional tone and follows a predictable structure, suggesting human authorship.""}"
366,0366.txt,non-phishing,ai,A_L_kaggle.csv,665,non-phishing,0.8000,manual,0.8000,llama3,http://10.10.5.250:11434,,"{""label"":""non-phishing"",""confidence"":0.8,""signals"":[""community support message"",""COVID-19 pandemic mention""], ""rationale"":""The email appears to be a genuine community outreach effort, providing resources and support services during a challenging time. The tone is informative and encouraging, without any suspicious or urgent language.""}","{""label"":""manual"",""confidence"":0.8,""style_cues"":[""very polished neutral tone"", ""template-like phrasing"", ""high consistency""],""rationale"":""The email's formal tone and structured content suggest human authorship, with a clear attempt to convey empathy and support.""}"
367,0367.txt,phishing,manuale,M_P_L_Nigerian_5.csv,2753,phishing,0.7000,ai-generated,0.7000,llama3,http://10.10.5.250:11434,,"{""label"":""phishing"",""confidence"":0.7,""signals"":[""urgent action"", ""credential request"", ""payment request"", ""suspicious link mention""], ""rationale"":""The email asks for a significant sum of money and promises a reward, which is a common tactic used by phishing scams. The email also tries to create a sense of urgency and uses a fake story to gain the recipient's trust.""}","{""label"":""ai-generated"", ""confidence"":0.7, ""style_cues"":[""template-like phrasing"", ""unnatural repetitiveness""], ""rationale"":""The email's structure and language suggest a high degree of automation, with repetitive phrases and a lack of personal touch.""}"
368,0368.txt,non-phishing,manuale,M_P_L_Nigerian_5.csv,14,non-phishing,0.9000,manual,0.9000,llama3,http://10.10.5.250:11434,,"{""label"":""non-phishing"",""confidence"":0.9,""signals"":[""professional tone"",""lack of urgency"",""normal email structure""],""rationale"":""The email appears to be a routine business communication between colleagues, with no suspicious language or requests for sensitive information.""}","{""label"":""manual"",""confidence"":0.9,""style_cues"":[""very polished neutral tone"", ""template-like phrasing"", ""high consistency""],""rationale"":""The email's structure and language suggest a human author, with a clear purpose and organized thoughts.""}"
369,0369.txt,non-phishing,manuale,M_P_L_Nigerian_5.csv,1005,non-phishing,0.9000,manual,0.8000,llama3,http://10.10.5.250:11434,,"{""label"":""non-phishing"",""confidence"":0.9,""signals"":[""legitimate organization mention"", ""celebrating anniversary"", ""providing educational resources""], ""rationale"":""The email appears to be a genuine announcement from the Soil and Water Conservation Society, providing information about their annual meeting and publications.""}","{""label"":""manual"",""confidence"":0.8,""style_cues"":[""very polished neutral tone"", ""template-like phrasing"", ""high consistency""],""rationale"":""The text appears to be a formal, informative message with a clear structure and proper formatting, suggesting human authorship.""}"
370,0370.txt,phishing,manuale,M_P_L_Nigerian_5.csv,3780,phishing,0.8000,ai-generated,0.8000,llama3,http://10.10.5.250:11434,,"{""label"":""phishing"",""confidence"":0.8,""signals"":[""urgent action"", ""credential request"", ""payment request"", ""suspicious link mention"", ""spoofed identity"", ""unusual investment opportunity""],""rationale"":""The email contains several red flags, including an urgent request for help, a claim of having a large sum of money to transfer, and a proposal that seems too good to be true. The sender's story is als","{""label"":""ai-generated"",""confidence"":0.8,""style_cues"":[""template-like phrasing"", ""generic salutations"", ""unnatural repetitiveness""], ""rationale"":""The email's structure and language suggest a high degree of automation or heavy rewriting by a language model, with repetitive phrases and overly formal tone.""}"
371,0371.txt,phishing,manuale,M_P_Nazario.csv,703,non-phishing,0.9000,unknown,0.5000,llama3,http://10.10.5.250:11434,,"{""label"":""non-phishing"",""confidence"":0.9,""signals"":[""temporary account limitation""],""rationale"":""The email's tone and language suggest a legitimate PayPal notification, with no obvious phishing cues or attempts to deceive the recipient.""}","{""label"":""unknown"",""confidence"":0.5,""style_cues"":[""generic salutations"", ""template-like phrasing""],""rationale"":""The email's tone and language appear to be standardized, but the content is not overly polished or unnatural.""}"
372,0372.txt,non-phishing,ai,A_L_kaggle.csv,234,non-phishing,0.8000,manual,0.8000,llama3,http://10.10.5.250:11434,,"{""label"":""non-phishing"",""confidence"":0.8,""signals"":[""social media notification"",""friendly tone"",""no credential request""],""rationale"":""The email's friendly tone and lack of urgency suggest a legitimate notification from the social media platform.""}","{""label"":""manual"",""confidence"":0.8,""style_cues"":[""very polished neutral tone"", ""generic salutations"", ""warm closing""],""rationale"":""The email's tone and language suggest a human touch, with a personalized greeting and closing. The content is also fairly straightforward and lacks the complexity or creativity often found in AI-generated text.""}"
373,0373.txt,phishing,ai,A_P_synthetic_phish.csv,1866,non-phishing,0.8000,manual,0.8000,llama3,http://10.10.5.250:11434,,"{""label"":""non-phishing"",""confidence"":0.8,""signals"":[""courtesy tone"",""legitimate system mention""],""rationale"":""The message appears to be a routine notification from the Blackboard Learning System, and the tone is polite and courteous.""}","{""label"":""manual"",""confidence"":0.8,""style_cues"":[""courtesy tone"", ""formal language"", ""specific instructions""],""rationale"":""The text includes a greeting and a polite closing, suggesting human authorship. The language is formal and provides specific instructions, which is also consistent with manual writing.""}"
374,0374.txt,phishing,manuale,M_P_L_Nigerian_5.csv,4114,phishing,0.8000,manual,0.8000,llama3,http://10.10.5.250:11434,,"{""label"":""phishing"",""confidence"":0.8,""signals"":[""urgent action"", ""credential request"", ""payment request"", ""suspicious link mention""],""rationale"":""The email asks for your help in transferring funds, which is a common phishing tactic. The story about the sender's father and the inheritance of a large sum of money is likely fabricated to gain your trust.""}","{\n""label"": ""manual"",\n""confidence"": 0.8,\n""style_cues"": [""very polished neutral tone"", ""template-like phrasing"", ""high consistency"", ""low idiosyncrasy""],\n""rationale"": ""The text exhibits a formal, professional tone and structure, with a clear narrative and specific details. The language is polished, but not overly complex or creative.""\n}"
375,0375.txt,non-phishing,ai,A_L_kaggle.csv,57,non-phishing,0.8000,manual,0.8000,llama3,http://10.10.5.250:11434,,"{""label"":""non-phishing"",""confidence"":0.8,""signals"":[""account security reminder""], ""rationale"":""The email is a standard security notification with no suspicious language or requests.""}","{""label"":""manual"",""confidence"":0.8,""style_cues"":[""polished tone"",""personal touch"",""specific details""],""rationale"":""The email's formal yet personalized tone, along with the specific mention of account security and recent activity, suggest human authorship.""}"
376,0376.txt,non-phishing,ai,A_L_kaggle.csv,580,non-phishing,0.8000,manual,0.8000,llama3,http://10.10.5.250:11434,,"{""label"":""non-phishing"",""confidence"":0.8,""signals"":[""exclusive invitation"", ""financial planning workshop"", ""informative session""], ""rationale"":""The email appears to be a legitimate invitation to a financial planning workshop, with no suspicious language or requests for personal information.""}","{""label"":""manual"",""confidence"":0.8,""style_cues"":[""polished tone"",""personal salutations"",""professional language""], ""rationale"":""The email's formal tone and use of personal salutations suggest a human touch, while the invitation to an exclusive workshop and the mention of 'experts' imply a level of sophistication that may be difficult for AI to replicate.""}"
377,0377.txt,phishing,manuale,M_P_Nazario.csv,764,phishing,0.3000,ai-generated,0.8000,llama3,http://10.10.5.250:11434,,"{""label"":""phishing"",""confidence"":0.3,""signals"":[""suspicious link mention""],""rationale"":""The email's urgency and request to click on a link to retrieve emails are common phishing tactics.""}","{""label"":""ai-generated"",""confidence"":0.8,""style_cues"":[""template-like phrasing"", ""high consistency"", ""unnatural repetitiveness""],""rationale"":""The text exhibits a high degree of repetition and uses a generic tone, suggesting AI-generated content.""}"
378,0378.txt,non-phishing,ai,A_L_kaggle.csv,276,non-phishing,0.8000,manual,0.8000,llama3,http://10.10.5.250:11434,,"{""label"":""non-phishing"",""confidence"":0.8,""signals"":[""invitation to online community""], ""rationale"":""The email appears to be an invitation to join a legitimate online forum, with no suspicious language or requests for personal information.""}","{""label"":""manual"",""confidence"":0.8,""style_cues"":[""very polished neutral tone"", ""template-like phrasing"", ""generic salutations""],""rationale"":""The email's formal tone and structured content suggest a human author, while the invitation to join an online forum is a common practice that may not be unique to AI-generated texts.""}"
379,0379.txt,non-phishing,manuale,M_P_L_Nigerian_5.csv,840,non-phishing,0.9000,manual,0.8000,llama3,http://10.10.5.250:11434,,"{""label"":""non-phishing"",""confidence"":0.9,""signals"":[""request for information""], ""rationale"":""The email appears to be a genuine inquiry from a researcher, seeking input and suggestions from others in the field.""}","{""label"":""manual"",""confidence"":0.8,""style_cues"":[""very polished neutral tone"", ""template-like phrasing"", ""high consistency""],""rationale"":""The text exhibits a formal tone and structured organization, suggesting human authorship. The language is clear and concise, with no obvious signs of AI-generated content.""}"
380,0380.txt,phishing,manuale,M_P_L_Nigerian_5.csv,2386,phishing,0.8000,manual,0.8000,llama3,http://10.10.5.250:11434,,"{""label"":""phishing"",""confidence"":0.8,""signals"":[""urgent action"", ""credential request"", ""payment request""],""rationale"":""The email contains a sob story and an urgent request for financial assistance, which are common tactics used by phishing scammers to deceive victims into revealing sensitive information or performing risky actions.""}","{""label"":""manual"",""confidence"":0.8,""style_cues"":[""very polished neutral tone"", ""template-like phrasing"", ""high consistency"", ""low idiosyncrasy""],""rationale"":""The email's structure, language, and formatting suggest a human-written text, with a clear attempt to present a personal story while maintaining a formal tone.""}"
381,0381.txt,non-phishing,manuale,M_P_L_Nigerian_5.csv,206,non-phishing,0.8000,manual,0.8000,llama3,http://10.10.5.250:11434,,"{""label"":""non-phishing"",""confidence"":0.8,""signals"":[],""rationale"":""""}","{""label"":""manual"",""confidence"":0.8,""style_cues"":[""generic salutations""],""rationale"":""The tone and language used are straightforward, suggesting a human touch.""}"
382,0382.txt,phishing,manuale,M_P_L_Nigerian_5.csv,3562,phishing,0.8000,ai-generated,0.8000,llama3,http://10.10.5.250:11434,,"{""label"":""phishing"",""confidence"":0.8,""signals"":[""urgent action"", ""credential request"", ""payment request"", ""suspicious link mention""],""rationale"":""The email requests a significant amount of money to be transferred and offers a commission, which is a common tactic used by phishing scammers. The email also asks for personal information and account details, which increases the likelihood of it being a","{""label"":""ai-generated"",""confidence"":0.8,""style_cues"":[""template-like phrasing"", ""generic salutations"", ""unnatural repetitiveness""], ""rationale"":""The email's structure, tone, and language are consistent with automated generated emails, particularly the use of formal titles, generic greetings, and repetitive phrases.""}"
383,0383.txt,non-phishing,ai,A_L_kaggle.csv,897,non-phishing,0.8000,manual,0.8000,llama3,http://10.10.5.250:11434,,"{""label"":""non-phishing"",""confidence"":0.8,""signals"":[""charity event"",""donation request"",""specific cause mentioned""],""rationale"":""The email is from a known charity organization, and the language used is typical of fundraising campaigns. The tone is polite and non-urgent.""}","{""label"":""manual"",""confidence"":0.8,""style_cues"":[""very polished neutral tone"", ""template-like phrasing"", ""generic salutations""],""rationale"":""The email's structure and language suggest a human author, with a clear call to action and a formal tone.""}"
384,0384.txt,non-phishing,manuale,M_P_L_Nigerian_5.csv,282,non-phishing,0.8000,manual,0.8000,llama3,http://10.10.5.250:11434,,"{""label"":""non-phishing"",""confidence"":0.8,""signals"":[""legitimate topic"", ""industry-specific language"", ""government agency mention""],""rationale"":""The email discusses California energy settlement developments and regulatory matters, using technical terms like FERC and CPUC. The tone is informative and professional, without any suspicious links or urgent actions.""}","{""label"":""manual"",""confidence"":0.8,""style_cues"":[""very polished neutral tone"", ""template-like phrasing"", ""high consistency"", ""low idiosyncrasy""],""rationale"":""The text exhibits a formal, professional tone and structure, with a clear executive summary and organized sections. The language is precise and objective, suggesting a human author.""}"
385,0385.txt,phishing,manuale,M_P_Nazario.csv,174,phishing,0.8000,ai-generated,0.8000,llama3,http://10.10.5.250:11434,,"{""label"":""phishing"",""confidence"":0.8,""signals"":[""urgent action"", ""credential request"", ""suspicious link mention""], ""rationale"":""The email attempts to deceive the recipient by requesting confirmation of their account details and providing a suspicious link, which may lead to phishing or malware.""}","{""label"":""ai-generated"",""confidence"":0.8,""style_cues"":[""template-like phrasing"", ""high consistency"", ""unnatural repetitiveness""], ""rationale"":""The email's structure, tone, and language are consistent with automated generated emails, featuring repetitive phrases and a formal tone.""}"
386,0386.txt,non-phishing,manuale,M_P_L_Nigerian_5.csv,1245,non-phishing,0.8000,manual,0.8000,llama3,http://10.10.5.250:11434,,"{""label"":""non-phishing"",""confidence"":0.8,""signals"":[""legitimate email tone"",""no suspicious links or attachments""],""rationale"":""The email appears to be a genuine discussion about statistical software and methodologies, with no obvious attempts to deceive or manipulate the recipient.""}","{""label"":""manual"",""confidence"":0.8,""style_cues"":[""very polished neutral tone"", ""template-like phrasing"", ""high consistency"", ""low idiosyncrasy""],""rationale"":""The text exhibits a formal tone and structured writing style, with a clear attempt to provide a balanced view of the discussed topics.""}"
387,0387.txt,phishing,manuale,M_P_L_Nigerian_5.csv,4002,phishing,0.8000,ai-generated,0.8000,llama3,http://10.10.5.250:11434,,"{""label"":""phishing"",""confidence"":0.8,""signals"":[""urgent action"", ""credential request"", ""payment request""],""rationale"":""The email asks the recipient to take immediate action and provides a sense of urgency, which is a common tactic used in phishing emails. Additionally, it requests personal information and financial assistance, which are also red flags for phishing.""}","{""label"":""ai-generated"", ""confidence"":0.8, ""style_cues"":[""template-like phrasing"", ""generic salutations"", ""unnatural repetitiveness""], ""rationale"":""The email's structure and language are overly formal and repetitive, with a focus on conveying information rather than building personal relationships.""}"
388,0388.txt,phishing,manuale,M_P_L_Nigerian_5.csv,3473,phishing,0.8000,ai-generated,0.8000,llama3,http://10.10.5.250:11434,,"{""label"":""phishing"",""confidence"":0.8,""signals"":[""urgent action"", ""credential request"", ""payment request"", ""suspicious link mention""],""rationale"":""The email asks for personal and financial information, which is a common tactic used by phishing scams. The tone of the email is urgent and tries to create a sense of trust with the recipient.""}","{""label"":""ai-generated"", ""confidence"":0.8, ""style_cues"":[""template-like phrasing"", ""unnatural repetitiveness""], ""rationale"":""The email's structure and language are overly formal and generic, with a high degree of repetition in the text. The tone is overly cautious and suspicious, which is typical of AI-generated emails.""}"
389,0389.txt,phishing,ai,A_P_synthetic_phish.csv,2400,non-phishing,0.8000,unknown,0.5000,llama3,http://10.10.5.250:11434,,"{""label"":""non-phishing"",""confidence"":0.8,""signals"":[""free access"", ""no payment required""],""rationale"":""The email does not contain any suspicious language or requests, and it appears to be a legitimate invitation to access messages.""}","{""label"":""unknown"",""confidence"":0.5,""style_cues"":[""generic salutations"", ""template-like phrasing""],""rationale"":""The text appears to be a template or a boilerplate, with a generic greeting and a straightforward request. The tone is neutral and lacks personal touches.""}"
390,0390.txt,phishing,manuale,M_P_L_Nigerian_5.csv,4902,non-phishing,0.8000,manual,0.8000,llama3,http://10.10.5.250:11434,,"{""label"":""non-phishing"",""confidence"":0.8,""signals"":[""request for information""], ""rationale"":""The email appears to be a legitimate inquiry from a bank, requesting information and clarification on an issue. The tone is professional and the language used is formal.""}","{""label"":""manual"",""confidence"":0.8,""style_cues"":[""formal tone"", ""professional language"", ""template-like phrasing""],""rationale"":""The text exhibits a formal and professional tone, with a clear structure and use of technical terms like 'intestate' and 'successor in title'. The language is polished, but not overly complex.""}"
391,0391.txt,phishing,manuale,M_P_L_Nigerian_5.csv,1803,phishing,0.8000,ai-generated,0.8000,llama3,http://10.10.5.250:11434,,"{""label"":""phishing"",""confidence"":0.8,""signals"":[""urgent action"", ""credential request"", ""payment request"", ""suspicious link mention""], ""rationale"":""The email contains a classic phishing scheme, where the sender is asking for help in receiving a large sum of money and providing personal information to facilitate the transfer.""}","{""label"":""ai-generated"", ""confidence"":0.8, ""style_cues"":[""template-like phrasing"", ""unnatural repetitiveness"", ""generic salutations""], ""rationale"":""The email's structure and language suggest a high degree of formality and a lack of personal touch, which is typical of AI-generated content. The text also contains repetitive phrases and overly formal tone, further supporting the conclusion that this "
392,0392.txt,phishing,ai,A_P_synthetic_phish.csv,53,phishing,0.3000,ai-generated,0.8000,llama3,http://10.10.5.250:11434,,"{""label"":""phishing"",""confidence"":0.3,""signals"":[""credential request""],""rationale"":""The email attempts to prompt the recipient into taking an action (clicking a link) without providing clear context or justification, which is a common phishing tactic.""}","{""label"":""ai-generated"",""confidence"":0.8,""style_cues"":[""template-like phrasing"", ""generic salutations""],""rationale"":""The text appears to follow a standard template, with clear instructions and a prominent call-to-action. The tone is formal and lacks personal touches.""}"
393,0393.txt,non-phishing,ai,A_L_kaggle.csv,273,non-phishing,0.8000,manual,0.8000,llama3,http://10.10.5.250:11434,,"{""label"":""non-phishing"",""confidence"":0.8,""signals"":[""urgent call to action""], ""rationale"":""The email's tone and language are consistent with a legitimate charity appeal, and the request for support is framed as a patriotic effort rather than an attempt to deceive or manipulate.""}","{""label"":""manual"",""confidence"":0.8,""style_cues"":[""very polished neutral tone"", ""template-like phrasing"", ""generic salutations""],""rationale"":""The email's formal tone and structured content suggest human authorship. The language is professional and lacks the characteristic patterns of AI-generated text.""}"
394,0394.txt,phishing,manuale,M_P_Nazario.csv,47,non-phishing,0.8000,ai-generated,0.8000,llama3,http://10.10.5.250:11434,,"{""label"":""non-phishing"",""confidence"":0.8,""signals"":[""automated database update""],""rationale"":""The email appears to be a legitimate account notice from Discover Card, with no suspicious language or requests for sensitive information.""}","{""label"":""ai-generated"",""confidence"":0.8,""style_cues"":[""template-like phrasing"", ""generic salutations"", ""unnatural repetitiveness""],""rationale"":""The text lacks personal touch and has a formal tone, suggesting automated generation. The language is straightforward and lacks nuance, typical of AI-generated content.""}"
395,0395.txt,non-phishing,ai,A_L_kaggle.csv,250,non-phishing,0.9000,manual,0.8000,llama3,http://10.10.5.250:11434,,"{""label"":""non-phishing"",""confidence"":0.9,""signals"":[""COVID-19 updates"", ""vaccination efforts"", ""safety recommendations""], ""rationale"":""The email appears to be a legitimate community health update, providing resources and encouraging informed action.""}","{""label"":""manual"",""confidence"":0.8,""style_cues"":[""very polished neutral tone"", ""generic salutations""], ""rationale"":""The email's formal tone, use of professional titles, and structured content suggest human authorship. The language is clear and concise, with a focus on providing information rather than promoting a specific agenda.""}"
396,0396.txt,non-phishing,manuale,M_P_L_Nigerian_5.csv,5558,non-phishing,0.9000,manual,0.8000,llama3,http://10.10.5.250:11434,,"{""label"":""non-phishing"",""confidence"":0.9,""signals"":[""technical discussion"",""efficient power supply""],""rationale"":""The email is a technical discussion about power supplies and efficiency, with no suspicious language or requests for personal information.""}","{""label"":""manual"",""confidence"":0.8,""style_cues"":[""natural phrasing"",""idiomatic expressions"",""informal tone""],""rationale"":""The text exhibits a conversational tone and uses idiomatic expressions, suggesting human authorship. The language is informal, with a touch of humor, which is also characteristic of manual writing.""}"
397,0397.txt,non-phishing,manuale,M_P_L_Nigerian_5.csv,279,non-phishing,0.8000,manual,0.8000,llama3,http://10.10.5.250:11434,,"{""label"":""non-phishing"",""confidence"":0.8,""signals"":[""legitimate inquiry""],""rationale"":""The email appears to be a genuine inquiry from an individual seeking information, with no suspicious language or requests for sensitive data.""}","{""label"":""manual"",""confidence"":0.8,""style_cues"":[""very polished neutral tone"", ""template-like phrasing"", ""high consistency""],""rationale"":""The text exhibits a formal tone and structured organization, suggesting human authorship. The language is clear and concise, with no obvious signs of AI-generated content.""}"
398,0398.txt,phishing,manuale,M_P_Nazario.csv,417,phishing,0.3000,unknown,0.5000,llama3,http://10.10.5.250:11434,,"{""label"":""phishing"",""confidence"":0.3,""signals"":[""credential request"",""suspicious link mention""],""rationale"":""The email attempts to deceive the recipient by claiming their account is blocked and needs confirmation, which is a common phishing tactic.""}","{""label"":""unknown"",""confidence"":0.5,""style_cues"":[""generic salutations"", ""template-like phrasing""],""rationale"":""The text lacks distinctive language features and appears to follow a standard template, making it difficult to determine whether it was written by a human or generated by AI.""}"
